RP Type,Property Reference      ,UPRN                    ,Parish                          ,Account Holder 1                                          ,Account Holder 2                                          ,Liable From  ,Property Name 1                                ,Property Name 2                                ,Address 1                                      ,Address 2                                      ,Address 3            ,Address 4            ,Post Code     ,Rateable Value,VO Code,Property Description                                      ,Charity,Discretionary,Mandatory,Disc Char Amt,Mand Char Amt,Charity Relief From,Rural,Disc Rural   ,Mand Rural   ,Disc Rural Amt,Mand Rural Amt,Rural From,SBRR,SBRR Amount,SBRR From ,S44,S44 Amount,S44 From  ,S49,S49 Amount,S49 Percent,S49 From  ,Local Discount,Local Amount,RHL,RHL Amount,RHL From,SSB,SSB Amount,SSB From,Transitional,Transitional Amount,Transitional From,Transitional To,Empty,Empty Amount,Empty From,Exempt,Exempt Amount,Exempt From,Exempt To  ,Exempt Type,
P,1.04808E+11,10090015764,WORTH,ACUTE GARDENING SERVICES LTD,,4/1/2009,,,STORE AT FIRS FARM,COPTHORNE COMMON,COPTHORNE. CRAWLEY,WEST SUSSEX,RH10 3LF,6400,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3193.6,4/1/2009,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02805E+11,10070635329,HASSOCKS,ADASTRA BOWLING CLUB,,4/1/1995,,,BOWLING GREEN ADASTRA GRD,KEYMER ROAD,HASSOCKS,WEST SUSSEX,BN6 8QH,3850,LX,BOWLING CLUB & PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1921.15,4/1/2006,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10224170035J,010090941454,HAYWARDS HEATH,ADDACTIVE LTD,,6/14/2021,,,FOURTH FLOOR FRONT OAKFIELD HOUSE,35 PERRYMOUNT ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 3BW,27250,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02622E+11,010095671613,HURSTPIERPOINT,ADDED BYTES LIMITED,,9/30/2023,,,UNIT 11 BRIDGERS BUSINESS BARNS,LANGTON LANE,HURSTPIERPOINT,HASSOCKS WEST SUSSEX,BN6 9HA,7200,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-3592.8,10/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,010090942318,HAYWARDS HEATH,ADELHI HOLDINGS LTD,,12/31/2025,,,SUITE 7 JYW HOUSE,25 BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,2050,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,2.8,12/31/2025,Y,2.8,12/31/2025,4/1/2026,RV,
C,1.0221E+11,1.00063E+11,HAYWARDS HEATH,ADELPHI GROUP OF COMPANIES LTD,,9/4/2024,UNIT 2 AT 21-24,,UNIT 2 AT 21-24,BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,47750,CWO,WAREHOUSE. OFFICE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,010090941525,HAYWARDS HEATH,ADELPHI HOLDING LIMITED,,2/6/2025,,,CAR PARKING COMPOUND,ADJACENT JYW HOUSE,BRIDGE ROAD,HAYWARDS HEATH WEST SUSSEX,RH16 1UA,9400,CP,CAR PARK AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01609E+11,010095671638,CUCKFIELD RURAL,ADELPHI HOLDINGS LIMITED,,5/24/2023,,,SOLAR PANELS UNIT A LOWER YARD,SPARKS LANE,CUCKFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 5JP,109,FE,Photovoltaic Installation and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,010090942311,HAYWARDS HEATH,ADELPHI HOLDINGS LTD,,12/31/2025,,,SUITE 1 JYW HOUSE,25 BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,6300,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,1.00063E+11,HAYWARDS HEATH,ADELPHI HOLDINGS LTD,,10/21/2025,UNIT 3 AT 21-24,,UNIT 3 AT 21-24,BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,29500,CWO,WAREHOUSE. OFFICE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0221E+11,10090942319,HAYWARDS HEATH,ADELPHI HOLDINGS LTS,,12/31/2025,,,SUITE 8 JYW HOUSE,25 BRIDGE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1UA,1575,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,43.06,12/31/2025,Y,43.06,12/31/2025,4/1/2026,RV,
C,1.02234E+11,010095670125,HAYWARDS HEATH,ADELPHI MANUFACTURING COMPANY,LIMITED,9/1/2020,,,THE WORKSHOP FINCHS YARD,MILL GREEN ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1XQ,10750,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02234E+11,1.00062E+11,HAYWARDS HEATH,ADELPHI TUBES LTD,,4/1/1999,OLYMPUS HOUSE,,OLYMPUS HOUSE,MILL GREEN ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1XQ,267500,CWO,WAREHOUSE. OFFICE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10503960093Z,1.00062E+11,ASHURST WOOD,ADITHYAA NEUROMUSCULOSKELETAL,REHABILITATION CENTRE LTD,4/1/2023,,,32 MAYPOLE ROAD,ASHURST WOOD,EAST GRINSTEAD,WEST SUSSEX,RH19 3QY,6200,CO,Offices and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-3093.8,4/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10185720004Z,2.00003E+11,EAST GRINSTEAD,ADVANCE LTD,,7/1/2000,THE BRADBURY HOUSE,,THE BRADBURY HOUSE,6 STATION ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1DJ,22250,MH,CLINIC,Y,0,80,0,-8882.2,7/1/2000,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10183440203D,01009568284,EAST GRINSTEAD,ADVANCED ERGONOMIC TECHNOLOGIES,LIMITED,4/1/2017,,,GATWICK SUITE,THE CENTER 201-203 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1HA,5000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10183440203E,010095668285,EAST GRINSTEAD,ADVANCED ERGONOMIC TECHNOLOGIES,LIMITED,4/1/2017,,,BANKSIDE SUITE,THE CENTER 201-203 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1HA,8700,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,8/31/2024,N,0,,,,
C,10183440203B,010095668283,EAST GRINSTEAD,ADVANCED ERGONOMIC TECHNOLOGIES,LIMITED,4/1/2017,,,DUBLIN SUITE,THE CENTER 201-203 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1HA,1925,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10183440203C,10062488710,EAST GRINSTEAD,ADVANCED ERGONOMIC TECHNOLOGIES,LTD,4/1/2017,,,THE CENTER 201-203 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1HA,77000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10183440203F,010095668286,EAST GRINSTEAD,ADVANCED ERGONOMIC TECHNOLOGIES,LIMITED,4/1/2017,,,STANSTEAD SUITE,THE CENTER 201-203 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1HA,2425,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02805E+11,010014104123,HASSOCKS,ADVANCED RESTORATIVE CARE LTD,,4/26/2021,,,UNITS C TO E ADASTRA PLACE,38 KEYMER ROAD,HASSOCKS,WEST SUSSEX,BN6 8AJ,28750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04827E+11,1.00062E+11,WORTH,ADVANCED RIDING TECHNIQUES,LIMITED,1/1/2023,,,WOODLANDS,WALLAGE LANE,ROWFANT CRAWLEY,WEST SUSSEX,RH10 4NE,5700,CO,Offices and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-2844.3,1/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10400280713Z,010090940787,SLAUGHAM,ADVISE US LTD,,2/1/2025,DEVONSHIRE HOUSE,,DEVONSHIRE HOUSE,HIGH STREET. HANDCROSS,HAYWARDS HEATH,WEST SUSSEX,RH17 6BJ,16000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-849.57,N,0,,Y,-849.57,2/1/2025,N,0,,,N,0,,N,0,,,,
C,10080510015Z,010070638783,BOLNEY,AEGIS RUBBER ENGINEERING LTD,,4/1/1995,,,UNITS 14 TO 16,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,44000,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10460840764Z,010070640212,WEST HOATHLY,AEROSPACE SUPPORT ASSOCIATES LTD,,10/14/2023,,,UNIT 4 HANGDOWN MEAD BUSINESS PARK,SHARPTHORNE ROAD,SHARPTHORNE,EAST GRINSTEAD WEST SUSSEX,RH19 4HU,9200,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-556.39,4/1/2025,4/1/2026,N,0,,N,0,,,,
C,10460840733Y,010070640204,WEST HOATHLY,AEROSPACE SUPPORT ASSOCIATES LTD,,4/1/2008,,,UNIT 1 HANGDOWN MEAD BUSINESS PARK,SHARPTHORNE ROAD,SHARPTHORNE,EAST GRINSTEAD WEST SUSSEX,RH19 4HU,9700,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,1/17/2023,N,0,,,,
C,10460840765A,010090017773,WEST HOATHLY,AEROSPACE SUPPORT ASSOCIATES LTD,,6/1/2020,,,UNIT 5A HANGDOWN MEAD BUSINESS PARK,SHARPTHORNE ROAD,SHARPTHORNE,EAST GRINSTEAD WEST SUSSEX,RH19 4HU,7100,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-1129.46,4/1/2025,4/1/2026,N,0,,N,0,,,,
C,10185000010Z,010070634562,EAST GRINSTEAD,AESTHETICS BY AMAL LTD,,3/3/2025,10 RAILWAY APPROACH,,10 RAILWAY APPROACH,EAST GRINSTEAD,WEST SUSSEX,,RH19 1BP,10000,CS,Shop and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-4990,3/3/2025,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10160640706X,010070645213,CUCKFIELD RURAL,AFTERBUILD LTD,,2/22/2006,,,UNITS 1 & 2 WOODFIELD FARM,ISAACS LANE,BURGESS HILL,WEST SUSSEX,RH15 8RA,10000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4990,4/1/2006,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10280460040A,010070639935,HASSOCKS,AG FAMILY SUPPORT LTD,,3/1/2019,,,40 A KEYMER ROAD,HASSOCKS,WSX,,BN6 8AP,2650,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1322.35,3/18/2019,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02803E+11,010070639928,HASSOCKS,AGE CONCERN HASSOCKS & DISTRICT,,4/1/1995,THE PAULINE THAW CENTRE,,THE PAULINE THAW CENTRE,DALE AVENUE,HASSOCKS,WEST SUSSEX,BN6 8LW,6100,LC,COMMUNITY CENTRE AND PREMISES,Y,20,80,0,-2103.66,4/1/1995,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-414.33,4/1/2025,4/1/2026,N,0,,N,0,,,,
C,1.02248E+11,1.00062E+11,HAYWARDS HEATH,AGE UK,,4/1/1995,,,140 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LT,17250,CS,SHOP AND PREMISES,Y,0,80,0,-6886.2,4/1/1995,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0185E+11,010090016794,EAST GRINSTEAD,AGE UK EAST GRINSTEAD & DISTRICT,,10/7/2019,,,GLEN VUE CENTRE,WARELAND HOUSE,RAILWAY APPROACH EAST GRINSTEAD,WEST SUSSEX,RH19 1BS,14500,LC,COMMUNITY CENTRE AND PREMISES,Y,0,80,0,-5788.4,4/1/2020,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.0223E+11,010093412688,HAYWARDS HEATH,AGE UK WEST SUSSEX,,5/1/2017,,,LAMB HOUSE,2 KLEINWORT CLOSE,HAYWARDS HEATH,WEST SUSSEX,RH16 4XG,10500,LC,COMMUNITY CENTRE AND PREMISES,Y,0,80,0,-4191.6,4/1/2018,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01062E+11,010093414441,BURGESS HILL,AGE UK WEST SUSSEX. BRIGHTON AND,HOVE,4/21/2022,,,COMMUNITY CENTRE,124 WYVERN WAY,BURGESS HILL,WEST SUSSEX,RH15 0GB,29000,LC,COMMUNITY CENTRE AND PREMISES,Y,0,80,0,-11576.8,4/21/2022,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10105680055F,010090017069,BURGESS HILL,AGILE MEDIA LTD,,7/1/2024,,,SUITE E KBF HOUSE,55 VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,RH15 9LH,12500,CO,OFFICE,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10221600002Z,010070622846,HAYWARDS HEATH,AGRA HAYWARDS HEATH LTD,,1/7/2025,2 COMMERCIAL SQUARE,,2 COMMERCIAL SQUARE,HAYWARDS HEATH,WEST SUSSEX,,RH16 1DW,8700,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4341.3,1/7/2025,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10460840747Y,010070625485,WEST HOATHLY,AGRILIFT (UK) LTD,,4/1/2006,,,UNIT 7 HANGDOWN MEAD BUSINESS PARK,SHARPTHORNE ROAD,SHARPTHORNE,EAST GRINSTEAD WEST SUSSEX,RH19 4HU,9000,CG1,VEHICLE REPAIR WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3962.37,4/1/2006,,0,,,0,0,,N,0,N,0,,N,0,,Y,-528.63,4/1/2025,4/1/2026,N,0,,N,0,,,,
C,1.02242E+11,1.00063E+11,HAYWARDS HEATH,AIR BUSINESS LIMITED,,4/1/2015,,,3RD FLR ROCKWOOD HOUSE,9-17 PERRYMOUNT ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 3TW,116000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02242E+11,1.00063E+11,HAYWARDS HEATH,AIR BUSINESS LIMITED,,4/1/2015,,,4TH FLR ROCKWOOD HOUSE,9-17 PERRYMOUNT ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 3TW,56000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01008E+11,010070623040,BURGESS HILL,AIR CAFE RESTAURANT LTD,,9/10/2024,47 CHURCH WALK,,47 CHURCH WALK,BURGESS HILL,WEST SUSSEX,,RH15 9BQ,17500,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-3493,Y,-3493,9/10/2024,N,0,,N,0,,,N,0,,N,0,,,,
C,10460840713Z,010070640202,WEST HOATHLY,AIRBORNE DATA SYSTEMS LTD,T/A CLARKE ASSOCIATES,4/1/1995,STORE R/O SOUTHVIEW COOKHAMS,,STORE R/O SOUTHVIEW COOKHAMS,TOP ROAD,SHARPTHORNE,EAST GRINSTEAD WEST SUSSEX,RH19 4HU,1600,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-738.45,4/1/2010,,0,,,0,0,,N,0,N,0,,N,0,,Y,-59.95,4/1/2025,4/1/2026,N,0,,N,0,,,,
C,1.04809E+11,010090019384,WORTH,AIRPORT PARKING & HOTELS LTD,,3/9/2021,,,LAND AT WAKEHAMS GREEN FARM,COPTHORNE ROAD,CRAWLEY,WEST SUSSEX,RH10 3PD,480000,CW1,LAND USED FOR STORAGE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04809E+11,010090019384,WORTH,AIRPORT PARKING & HOTELS LTD,,11/28/2018,AIRPORT PARKING,,WAKEHAMS GREEN FARM,COPTHORNE ROAD,COPTHRONE,CRAWLEY WEST SUSSEX,RH10 3PD,187000,CW1,LAND USED FOR STORAGE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10182820763C,1.00062E+11,EAST GRINSTEAD,AIRTECH AIR CONDITIONING SERVICE,LTD,1/31/2014,AIRTECH AIR CONDITIONING SERVICE,LTD,CRESTA HOUSE,IMBERHORNE LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 1QX,82000,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00406E+11,010070638732,ARDINGLY,AIRWAVE SOLUTIONS LTD,,4/1/2005,,,TRANSMITTER MAST (SHARED SUS060A),SOUTH OF ENGLAND SHOWGROUND,SELSFIELD ROAD ARDINGLY,HAYWARDS HEATH. WEST SUSSEX,RH17 6TL,10750,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01051E+11,,BURGESS HILL,AIRWAVE SOLUTIONS LTD,,12/19/2005,,,ROOF TOP (SUS030B) MARTLET HEIGHTS,THE MARTLETS,BURGESS HILL,WEST SUSSEX,RH15 9NJ,15250,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02248E+11,10070639669,HAYWARDS HEATH,AIRWAVE SOLUTIONS LTD,,7/19/2006,,,ROOF TOP (SUS112A),67-69 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 4LA,15250,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.03801E+11,010090942351,PYECOMBE,AIRWAVE SOLUTIONS LTD,,4/1/2010,,,TRANSMITTER MAST (SUS063A),WAYFIELD FARM LONDON ROAD,PYECOMBE BRIGHTON,WEST SUSSEX,BN45 7ED,6600,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04003E+11,10070640081,SLAUGHAM,AIRWAVE SOLUTIONS LTD,,4/1/2005,,,ROOF TOP (SUS0900) WATER TOWER,HIGH BEECHES LANE,HANDCROSS. HAYWARDS HEATH,WEST SUSSEX,RH17 6HQ,15000,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04006E+11,010070638330,SLAUGHAM,AIRWAVE SOLUTIONS LTD,,4/1/2005,,,TRANSMITTER MAST (SUS036B),SLAUGHAM GARDEN NURSERY,SLAUGHAM,HAYWARDS HEATH. WEST SUSSEX,RH17 6AG,8300,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01867E+11,10070639414,EAST GRINSTEAD,AIRWAVE SOLUTIONS LTD,,4/1/2009,,,ROOF TOP (SUS117D) GREENSTEDE HOUSE,WOOD STREET,EAST GRINSTEAD,WEST SUSSEX,RH19 1UZ,15250,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.00802E+11,10090017201,BOLNEY,AIRWAVE SOLUTIONS LTD,,4/1/2010,,,TRANSMITTER MAST (SUS123C) TQ526307,0122465 ROUGH GRASS WOOD,COWFOLD ROAD BOLNEY,HAYWARDS HEATH WEST SUSSEX,RH17 5QR,8300,MT1,COMMUNICATION STATION AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10480250716W,010090018719,WORTH,AJP NETWORKING LTD,,9/9/2013,,,1ST FLR UNIT 13B BORERS YARD,BORERS ARMS ROAD,COPTHORNE,CRAWLEY. WEST SUSSEX,RH10 3LH,8100,CO,OFFICE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4041.9,9/9/2013,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01057E+11,1.00062E+11,BURGESS HILL,AJSINGH GROUP LTD,,4/1/2025,,,10 VICTORIA WAY,BURGESS HILL,WEST SUSSEX,,RH15 9NF,40750,IF3,CAFE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-8133.7,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10100800092A,1.00062E+11,BURGESS HILL,AKM ACCOUNTANCY LTD.,,11/5/2019,,,1ST FLR OFFICE 2 54A CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9AE,1600,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-798.4,11/5/2019,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10182580014X,1.00063E+11,EAST GRINSTEAD,AKORN RECRUITMENT LIMITED,,6/18/2018,,,SECOND FLOOR,14 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,RH19 3AF,3500,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1746.5,6/18/2018,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.02253E+11,010070627412,HAYWARDS HEATH,A-L NAILS LIMITED,,5/23/2016,,,47 THE BROADWAY,HAYWARDS HEATH,WEST SUSSEX,,RH16 3AS,10500,CS3,BARBERS & PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5239.5,5/23/2016,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,10105680068Q,010070639075,BURGESS HILL,ALAN CLARK HOMES LIMITED,,10/1/2024,SUITE E KINGS HOUSE,,SUITE E KINGS HOUSE,68 VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,RH15 9LH,6100,CO,OFFICE,N,0,0,0,0,,N,0,0,0,0,,Y,-3043.9,10/1/2024,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01031E+11,010070625016,BURGESS HILL,ALBION BUSINESS COMPUTERS LTD,,9/28/2007,UNIT 3 SITE 1 ASHWYN BUSINESS CE,,UNIT 3 SITE I ASHWYN BUSINESS CE,MARCHANTS WAY,BURGESS HILL,WEST SUSSEX,RH15 8QY,12000,IF,FACTORY AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5988,9/28/2007,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01057E+11,1.00062E+11,BURGESS HILL,ALBION GARAGES LTD,,7/1/2017,,,GARAGE 10 VICTORIA GARDENS,BURGESS HILL,WEST SUSSEX,,RH15 9NB,20750,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-4141.7,Y,-4141.7,4/1/2023,N,0,,N,0,,,N,0,,N,0,,,,
C,1.01057E+11,010096790758,BURGESS HILL,ALBION GARAGES LTD,,9/12/2025,,,CAR SALES 10 VICTORIA GARDENS,BURGESS HILL,WEST SUSSEX,,RH15 9NB,12750,CX,LAND USED FOR CAR SALES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-2512.37,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
